"Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"12485_13356",0.108921567375546,6.21530330164234e-09,2.42669963851437e-08,4.22310434267703e-09,0.000252138964870564,2.25049468360656e-08,1.18777312804653e-08,1.47267197711993e-08,0.00854115442753334,0.25079442558524,1.19673534075709e-08,0.631490617864655
"12485_13780",0.0889031901109574,4.3666957992809e-10,0.0193339913327377,2.45899484411075e-10,2.80283680671815e-10,9.19030028639484e-10,8.77152995636628e-10,0.0223789015044976,0.0144821011333014,0.326595920431106,5.38049646820672e-10,0.528305892190314
"12485_14204",0.0114382193956688,5.83872953243392e-08,3.10552510772256e-07,4.01342249237593e-08,6.48447609142617e-08,8.76773696199563e-07,2.25618841114312e-07,0.0151778409035266,0.117119773808488,1.83874607902581e-06,1.89876468236838e-07,0.85626056095844
"12485_14628",0.0432560061732829,9.91638023523855e-08,4.17121416347513e-08,0.0116819049353978,6.56327444247442e-09,7.79387399322494e-08,3.91732933579987e-08,3.7672917194112e-08,0.0315369275454261,0.106755876127082,1.27825345895239e-08,0.806768970212107
"12485_15052",1.02988680364308e-09,7.55405836199307e-11,4.10553788944299e-09,4.6165830466162e-11,0.0107616046919504,7.03830305508563e-10,2.41376669569394e-10,4.90516386484361e-09,0.0574265624050619,0.0243672493731176,1.06932609652828e-10,0.907444572315436
"12485_15476",0.00401544757402514,4.72256022823366e-09,0.0323060335864443,0.00735895027157465,0.0412187082248985,0.123163984165252,2.21798863457208e-08,0.115496019716899,7.75152919330343e-07,0.0693304323558888,7.57610290032944e-09,0.607109614473549
"12939_636",0.02514794105223,7.35887165692301e-09,0.0267214863140231,3.55565274374705e-09,5.53854006717646e-09,0.132316062010016,0.163054619988359,0.0202412211513944,0.153851026082816,8.49167162330933e-09,0.478667612988287,5.46813883916897e-09
"12939_1060",8.53754401304419e-08,9.95074008594845e-08,3.20246759979548e-07,4.46550676187686e-08,8.23555496676332e-08,0.101176365990882,0.0918680220909824,3.52632751268754e-07,0.0238958619128377,7.63006852336939e-08,0.783058632100285,5.68313575888658e-08
"12939_1908",5.5727506765992e-09,7.07911365268235e-09,8.03810802788876e-09,3.28219210671932e-09,5.16342701862892e-09,9.86731453384527e-08,3.01832545370628e-07,1.99224971542106e-08,5.65009550412514e-08,5.02877551874718e-09,0.999999485300569,3.6059214948124e-09
"12939_2332",0.00467299153291007,0.00103724362392151,0.00391743726352271,0.000234570410197774,0.486673077095007,0.0472673217563131,0.00845509131463972,0.00431549138714668,0.0159048594308296,0.300086102071294,0.122033977106191,0.00540183700802679
"12939_2756",2.91030473665021e-09,4.65436330008203e-09,8.04325076759881e-09,0.0046353234535923,4.18159460159922e-09,1.06520760671001e-07,0.42679151226606,4.03002232650237e-08,0.0501437777709106,2.82157030856647e-09,0.518429215158369,1.91900094983725e-09
"12939_3180",9.71782713362366e-10,1.156376314903e-09,0.0553071980407781,5.63844824582385e-10,8.18101445840607e-10,1.27696243722155e-08,0.142713797123864,6.11604507231711e-09,1.83332330039963e-08,1.21396151695449e-09,0.801978962075371,8.17017625782695e-10
"12939_5724",0.616155256190156,1.09132270827894e-07,0.0238842382088133,8.479639476452e-08,0.218646729439762,0.017859480604328,6.50774565683206e-07,8.19446575588039e-07,0.123452018607241,1.74967393814344e-07,3.242581697188e-07,1.135743294879e-07
"12939_6148",0.607590761305828,7.84691557971499e-08,4.93701769423305e-07,6.06163710801813e-08,0.330728962512115,1.07440976443686e-06,4.25882948874864e-07,3.475323682407e-07,0.0616773238234621,1.93872567210844e-07,1.53228502038901e-07,1.24645147720887e-07
"12939_6572",0.879697879005172,1.33111085575774e-08,0.00637174664890142,8.76105622533929e-09,0.113930051797829,8.23792683568413e-08,3.4419491811918e-08,3.30530910877912e-08,3.55085738336299e-08,5.11541190793743e-08,2.71992032143884e-08,3.67621847744677e-08
"12939_7844",0.989435732164388,3.27568409511016e-09,3.88959575555871e-08,1.93946693828919e-09,0.00399904132164769,4.25206123898781e-09,4.71307517904805e-09,0.00656514477309903,4.15620338020324e-09,1.28261860390255e-08,4.69195735033214e-09,6.99027309583341e-09
"12939_8268",0.951522464599322,0.00498050696299928,0.008673347341686,1.73381853328627e-09,0.0131525453698377,0.0175399425024608,1.17828386028824e-08,8.6576808529034e-09,1.32737185304222e-08,6.28802113015925e-09,0.00413114640235026,5.08526591297982e-09
"12939_8692",0.153844753633784,0.120832002714686,2.03950237655884e-07,0.00998070361720325,8.80290584514842e-08,0.429951019097891,3.82829969578556e-07,0.250061941750906,1.67258240919233e-06,1.24723371357875e-07,0.0353270133664265,9.37040581015471e-08
"12939_9116",0.223573383192625,0.00214168166977503,0.00929125262000798,0.000325337765568679,0.000499338284071553,0.0445657749009849,0.0320257016418437,0.0100256065396577,0.1620949338861,0.191366031140887,0.0316197638217943,0.292471194536685
"12939_9540",0.110291607100332,3.39613168653148e-10,1.21395081215037e-09,2.15718979035388e-10,4.56069349704976e-10,1.48420683583837e-09,9.61667502078212e-10,1.04765790723739e-09,0.0584494566945986,0.130679054220746,5.76510972573653e-10,0.700579875688928
"12939_9964",0.0356956571475406,0.00447663291648023,4.7528352034356e-08,1.47249639782713e-08,0.0160675123642699,2.62620309158082e-07,2.87564484698219e-08,0.007403116423265,0.00926143144121225,3.804762876108e-07,2.93140833906734e-07,0.927094622460037
"12939_10388",0.00244156826776356,4.47847461545626e-09,1.32405728721583e-08,4.17830617748191e-09,3.38112274316484e-08,6.64239427010427e-09,6.80309245412257e-09,5.3738591613392e-09,6.30958929279498e-09,0.212897472684146,5.03228753409947e-09,0.784660873178286
"12939_10812",0.0005285619112604,7.32712223666417e-09,6.66186172674127e-08,4.85857413059859e-09,7.31009568797042e-09,1.84577863542663e-08,1.42886029002797e-08,5.01235968445477e-08,0.0508300220257583,0.4572860541466,8.34948580638269e-09,0.4913551845825
"12939_11236",0.103730320355158,4.98830904996764e-08,7.40398943321655e-07,2.92400425179317e-08,0.00733228375614127,1.5070409128237e-07,1.38314560910292e-07,3.35306192016232e-07,0.112554817215402,1.80419357166754e-06,6.88047778490087e-08,0.776379261828029
"12939_11660",0.102777042402094,0.00600501824322062,0.0108558840330495,1.54844453193681e-08,0.00388112085519811,1.33905933863547e-08,1.39108019764607e-08,0.0214683149793214,1.72422740108139e-08,0.281487374112782,9.68342924031261e-09,0.57352517566279
"12939_12084",0.213889268354996,1.3359985625378e-08,8.60801609246782e-08,7.66662103766262e-09,4.6738192474408e-08,3.46515512055033e-08,2.63170310068325e-08,0.00585407225494354,0.0216765583004701,0.320425073043472,1.54232502328862e-08,0.438154797809326
"12939_12508",0.14487699105134,9.59350917421613e-10,8.36701084877282e-09,4.06754728798136e-10,3.80513938719571e-10,1.47810605666038e-09,1.82431496514347e-09,3.55368194158365e-09,0.0315947425856951,0.213446213975172,6.79063617134925e-10,0.610082034738996
"12939_12932",0.0459237767305826,7.83943699338558e-08,0.066452735589209,4.98359579424622e-08,4.59683058642794e-08,1.67701225963615e-07,1.41663439860729e-07,3.20316665387757e-07,0.0856532368758798,0.393796837068089,7.79132560998781e-08,0.408172531943019
"12939_13356",0.0448179899303659,5.2880573721324e-09,3.89528988537627e-08,4.20766135170083e-09,3.77505583710315e-08,2.0837080334851e-08,1.33095504979396e-08,3.70111297412084e-08,0.0379702540309402,0.324789631940512,6.94329260958848e-09,0.592421959797953
"12939_13780",0.00211614183888976,5.52296635180934e-09,0.0151417332811427,2.54667568200416e-09,2.96848148514827e-09,1.30906265460167e-08,1.47106450799962e-08,0.00715653802889622,0.13407426563288,0.0801277306535197,4.37943697473194e-09,0.761383547345839
"12939_14204",0.0479075906804494,1.31656286218861e-10,0.0136720232951096,0.00384261894694081,0.00132112788087033,3.47056139329747e-10,2.64154275659398e-10,3.12743552714237e-10,0.0273591411820167,0.123950844805261,1.16129051339443e-10,0.781946652037613
"12939_14628",0.0231039803549798,1.86890397841754e-08,0.0288057926728454,8.028487303408e-09,1.27420598692095e-08,5.95534381479124e-08,5.76882588673609e-08,6.64527996914182e-08,0.0584143090263378,0.117462674820464,1.67177990953259e-08,0.772213003253491
"12939_15052",0.0307354330064519,2.97748198604228e-08,1.61301855391256e-06,0.0163245466271862,0.0158016281236178,0.102711509335192,0.000573879145472997,9.78696810721311e-08,0.0651167807176122,2.06492541908213e-07,5.02849043349971e-08,0.768734225603966
"13393_212",2.68092634494384e-08,4.19712102389186e-08,4.76914790840445e-08,1.74235281363063e-08,3.03806301173901e-08,0.248935645223473,0.261132617850134,1.18739092539834e-06,0.155905461267108,2.67132476219813e-08,0.334024878711371,1.85676293712155e-08
"13393_636",3.85025177174075e-09,4.68099571244968e-09,3.59992374724281e-09,1.980755515498e-09,3.81428147199407e-09,1.15269572963823e-06,0.144680361088943,1.26133199451283e-08,0.0794166084366806,3.40750104336922e-09,0.775901841540384,2.29123403251891e-09
"13393_1908",9.88691306902478e-10,1.00890720303715e-09,1.05359758698166e-09,4.50531510787757e-10,8.17452123478771e-10,0.056829502037177,0.374895287075847,2.60507190564938e-09,1.32721794882351e-08,7.50987100655532e-10,0.568275189439016,5.00542256632274e-10
"13393_2332",5.86203401063352e-08,7.1699209619274e-08,2.25468856493447e-07,2.94681462540891e-08,6.15763253966209e-08,4.58621748570819e-06,0.0659506388673623,2.27463613970477e-07,1.32821985485143e-06,5.55482387936314e-08,0.93404267946135,3.73892165754351e-08
"13393_2756",9.87779990717501e-08,1.16420013850082e-07,0.033029334673372,5.9430843967879e-08,0.00309284951374257,9.45060717238496e-06,0.0648942439500397,1.0115958750215e-06,7.89582588502475e-07,9.48011068988357e-08,0.898971878648795,7.1998450857255e-08
"13393_3180",1.34199266055039e-08,1.18605233308049e-08,0.00241821534465403,4.61651580459066e-09,0.131605476099571,1.63127913185586e-07,3.80181858640841e-07,4.97339530585044e-07,1.48142237422332e-07,1.4202868294721e-08,0.865975066637198,9.02720270901542e-09
"13393_3604",1.10621549276532e-08,8.21575143438884e-09,1.23513328708731e-08,3.37226832640514e-09,0.701530260360969,0.24564415575366,5.57857755374196e-08,1.68914097278521e-08,2.68131001274591e-08,5.56444073170444e-09,0.052825439341285,4.48785202630797e-09
"13393_4876",0.160386765321147,0.00316416182061238,0.00321391813767946,0.000505618782034488,0.000854535226750253,0.0063555519910022,0.00323426740437451,0.00363740981346423,0.00608398503047038,0.558122370997986,0.00356760086396279,0.250873814610517
"13393_5300",0.417860919947933,0.00129145505407693,0.00346544849550459,0.000397907742801329,0.0253337237169267,0.0204580947823708,0.00414607253794434,0.00352397554110472,0.00867263259271778,0.477266773951611,0.00652203226053,0.0310609633764799
"13393_5724",0.966192028804427,4.387642704431e-08,3.35406215855115e-08,1.28793364067766e-08,2.28708094159171e-08,4.50940959028136e-08,5.01690194689647e-08,0.033807566640036,3.85597730240917e-08,5.26336225765256e-08,7.27466001475046e-08,3.21852314813715e-08
"13393_6148",0.176181684853427,0.00149371631811424,0.00547029062558644,0.000456479543270106,0.000655734736112427,0.00287576314334458,0.00239494368418552,0.00246680593618343,0.00278833144865681,0.743558202742198,0.00216878480901943,0.0594892621599025
"13393_7420",0.982481791743649,0.0175174978760413,5.74781440625166e-08,4.76329992720374e-08,2.26086278643502e-08,4.75022023864376e-08,2.28113454022031e-07,6.22426564711272e-08,4.45867218884846e-08,9.05100691927286e-08,5.8333828269114e-08,5.13716068067033e-08
"13393_7844",0.954769661177789,1.32866506531302e-08,0.0447519533248241,7.80651298496031e-09,0.000478074458083733,2.33920659323223e-08,2.56343708418743e-08,2.05722415193355e-08,2.09510601921294e-08,1.16122030274569e-07,1.99690647675923e-08,6.33053060723632e-08
"13393_8268",0.959460769631614,1.19793717200531e-09,0.0300352975020962,0.0105039287425077,2.9882034216749e-10,2.83613765147501e-10,3.34156477585778e-10,4.45285886066581e-10,2.31135379702975e-10,5.52445131770339e-10,3.86713203110074e-10,3.93674870261411e-10
"13393_8692",0.376685281361285,8.59551080312575e-09,2.05987073938256e-08,2.7422616493759e-09,0.068447091503704,0.431334973609373,3.85204498680999e-08,0.11404113656265,5.72358284761993e-08,5.03289313470873e-09,0.00949138077975477,3.45758234306717e-09
"13393_9116",1.1837889141769e-09,9.63716306423073e-10,1.88688852394585e-08,5.57511456330106e-10,0.0965008105308757,0.78105937424976,0.0844039651759322,0.0380358133309661,9.43512701573775e-09,1.63388533995391e-09,3.42995454727956e-09,6.39596786925637e-10
"13393_9540",0.00657955430858892,9.88007539343033e-10,3.1483151865856e-09,4.93547084006925e-10,0.0286916084264959,0.458197830980853,6.14321822450997e-09,6.41764585139817e-09,0.0124988459263204,0.128625988591501,1.19960372640582e-08,0.365406142579469
"13393_9964",0.0882115576459268,0.020057750893385,6.0310137254773e-08,5.197938791752e-08,0.0175761010893028,1.50316254716387e-07,5.38048163351974e-08,0.0900019498899743,0.0143340346356184,9.30962816879678e-07,4.52727709866775e-08,0.769817313199609
"13393_10388",0.0724680418486975,2.4892238941615e-09,0.0248581556865495,1.59549002775981e-09,0.00839375682747878,8.97242570438342e-09,2.39476099676485e-08,1.76109892871069e-08,0.0701523044081153,4.67130234539697e-07,8.29242961904184e-08,0.824127136558889
"13393_10812",0.0206284925896373,0.00789939655261471,1.06940586745742e-07,7.4275792021005e-08,8.03962070394064e-09,7.8139171809998e-08,5.05839382347677e-08,0.030215243104004,0.0991197743975441,0.0634124861732193,2.03357698747522e-08,0.778724268868101
"13393_11236",0.0324552799209323,9.56544507729186e-09,1.82199994170911e-07,0.00386811933493231,0.00167823216401157,5.28129958606796e-08,3.4119178805958e-08,6.07344091726962e-08,0.0676359239303726,6.42603205184009e-07,3.86343477755034e-08,0.894361423980175
"13393_11660",0.0814259464202967,5.49160134992207e-08,0.0926633380667942,3.53834950661983e-08,0.022634728478657,3.52922580115923e-07,2.25870369043405e-07,0.00436244675626516,0.0130054175335722,0.187297966808084,0.00814891999400896,0.590460566849864
"13393_12084",0.137481715335294,6.21701251697023e-08,0.00603400307041637,0.00373154264429271,0.00620831335154384,0.0323666571064945,2.95682317948458e-09,2.05740221608273e-09,1.71356569902928e-08,0.256198516746453,1.35209253165717e-09,0.557979166073405
"13393_12508",0.0897467563668006,8.64383185444206e-08,0.0565864431085595,1.68610687194624e-08,0.016184240821973,2.74992961118253e-06,1.18863145203509e-07,0.0465718259753906,0.0822657416641944,0.0485726156300236,2.658134459921e-06,0.660066746206455
"13393_12932",0.0393264225872128,6.1324890951455e-10,0.0553141206050353,3.81083421989264e-10,3.85676832571769e-10,3.28871779264956e-09,4.2835357802805e-09,1.49257135245455e-09,0.131561096803833,0.352265193470609,1.17948462071328e-09,0.421533154908991
"13393_13356",0.0666198504563139,2.51337081839743e-09,5.75965847543244e-08,0.00263151603538176,1.44927658063580e-09,8.52108000276223e-08,1.09540307548015e-08,2.962748190253e-08,0.110216743591599,0.0634343818270403,6.666981468555e-09,0.757097314071139
"13393_13780",0.0416003153907234,8.6333748818951e-10,0.0740284069093447,6.07996862719122e-10,5.59924183402612e-10,4.8756468347755e-09,1.92619941778064e-09,4.5999578360285e-09,0.100099853870498,0.00747160005126712,2.82482589166679e-09,0.776799807520279
"13393_14204",0.0484282144598165,4.66044615109002e-08,0.010037909389085,2.93155398239084e-08,1.13425210105429e-07,0.0173014782895399,2.46041899132712e-07,0.019052119916102,0.0773086042434959,0.073612097256972,2.39805480585215e-07,0.754258901252398
"13393_14628",9.32722817672084e-09,2.76849157136049e-09,2.50793630184712e-08,0.00330509280599157,0.0670069346973426,0.162261150770953,9.80815696569343e-09,2.62950732228304e-07,0.0892226660794508,5.0495263827994e-08,5.36166436014374e-09,0.678203789855361
"13393_15052",0.119387456704979,4.3382859294554e-08,6.3790073023449e-08,1.36719619970794e-08,0.409729024413038,0.382531112208309,1.97961951898898e-07,1.10910721085504e-07,2.93166775518953e-07,1.7403635486657e-07,2.05300631822052e-07,0.0883513044523439
"13847_212",9.47836570377402e-09,1.07271432278826e-08,2.65994040556569e-08,5.08713814821987e-09,0.00532071059194434,0.465811497990285,0.193363954330849,3.09128720781754e-08,5.36193669795985e-08,8.13795745859716e-09,0.33550368620094,6.32373438927177e-09
"13847_636",2.10613568879355e-09,2.14910126777522e-09,1.6488856352247e-09,1.16842986561325e-09,1.20437126646168e-09,0.315323524334423,0.193570824255954,7.28845845176897e-09,0.163969694676718,1.24995078360973e-09,0.327135939060946,8.56626051389773e-10
"13847_1484",8.1125130018481e-10,9.83746222120874e-10,1.03434081805602e-09,4.24819601784331e-10,9.90721454029249e-10,1.2440897796694e-08,0.242685345469618,2.24749624734539e-09,5.67428136590704e-09,7.89958873829102e-10,0.757314628596974,5.35894421730119e-10
"13847_1908",9.81022037682949e-09,1.37768996238217e-08,1.17845457177978e-07,5.96441920059481e-09,9.64794014108603e-09,0.000303701633560787,0.258529333602326,0.00494498174755947,2.15746330144838e-07,8.77500151068263e-09,0.736221595446796,6.00349030336657e-09
"13847_2332",1.2381294349703e-08,1.66283171094472e-08,0.01439286310358,7.49776668701577e-09,0.0407686738877326,0.0999675567202189,0.268869938655153,0.0518670778455824,1.79244895058853e-07,9.85345865519533e-09,0.524133656857613,7.32438799787282e-09
"13847_2756",3.65904681698712e-09,3.16461422411297e-09,0.0113885172597344,1.22488278332166e-09,0.0442677756573491,1.07102238229986e-07,2.75621370409399e-08,2.06724229014123e-08,2.80316580043755e-08,3.77709636770825e-09,0.944343509403475,2.48534491332184e-09
"13847_3180",1.56406408139165e-07,1.90765924908691e-07,0.999997284659661,8.59079669709184e-08,4.59996066397287e-07,2.37060059032403e-07,2.35020076625167e-07,3.44971218856127e-07,2.33172851791893e-07,2.46484937027607e-07,3.73318130502254e-07,1.52236698365037e-07
"13847_3604",4.41035028633677e-09,6.16232220299777e-09,1.1479433347443e-08,2.78781800713746e-09,0.572383505374572,1.35771488418043e-07,0.0158235239210692,2.559692502511e-08,0.0646349547704238,4.44451302241872e-09,0.347157822326618,2.95446690420502e-09
"13847_4876",0.90591653314609,0.00145881143999845,0.0269678235930229,4.34675864798613e-10,0.0656568232637673,7.84568725922503e-10,8.37008043679465e-10,1.18515393536224e-09,8.0174495873227e-10,2.32476251271048e-09,7.57349692884379e-10,1.43185759100256e-09
"13847_7420",0.972946257555248,1.84353216190498e-08,0.0243052316979284,1.1955090395052e-08,0.00274803454626091,2.94107069094342e-08,2.9430744882644e-08,3.49971722101499e-08,2.78156187452789e-08,1.98077503562406e-07,2.43549478529797e-08,1.01723456594404e-07
"13847_7844",0.997464361214451,7.86532357357998e-10,1.00469485408277e-08,0.00253561617155465,5.52386739453867e-10,1.05279098353313e-09,1.30526127395832e-09,1.27312193133007e-09,1.01351372630934e-09,3.10512564051484e-09,9.83272961937475e-10,2.49503984694807e-09
"13847_8268",0.97254713465194,7.1850130459667e-08,1.45201181956042e-07,3.52084251869163e-08,0.0274512964972208,1.19387468090637e-07,1.23961134747781e-07,5.78762375124314e-07,1.03833383062911e-07,1.42847778793042e-07,1.64186933830168e-07,8.36120282820111e-08
"13847_9964",3.19316116926186e-07,1.22950953265416e-07,1.95407171587853e-07,5.44048102538073e-08,0.0270204114427777,0.521420209685101,4.4693832537962e-07,0.0298806631002344,0.0126209058196769,5.96620693122123e-07,5.51499752450921e-07,0.409055522814387
"13847_10388",0.0181168270400108,1.46112950530381e-10,1.04918385089511e-09,7.00513227996483e-11,0.0537779593425965,0.0172512287411154,0.0324546635987719,6.85373955042174e-10,0.179689104897219,0.0615959489794781,2.81734788538462e-10,0.637114265168351
"13847_10812",0.105487626668054,6.52350088126619e-08,0.0162335828093409,0.0068978712917664,0.0365583916802067,0.0602767875785285,2.36474190498114e-07,5.67029915319944e-07,0.115291319169531,0.061644603833775,1.06135609394786e-07,0.597608842094073
"13847_11236",0.0635753521994936,1.36452918725643e-08,5.20887609167584e-08,7.38340358864432e-09,0.00651054511417345,0.0316560590642255,8.99135795745281e-08,5.07042457409803e-08,8.53954460564665e-08,1.1917037442256e-06,1.94774719939492e-08,0.898256533310163
"13847_11660",0.0361025646350358,3.92084634693735e-07,0.11549802192348,0.0028188095857834,0.0113946915745801,7.2016049573076e-08,2.50110469953184e-08,0.0166010863698739,0.0879568619976341,0.0127825734899211,2.17015080618768e-08,0.716844879610453
"13847_12084",0.111648527943956,4.17968126581355e-09,0.00182710399006576,1.68599563011888e-09,0.00343987782508281,1.45867520788854e-08,1.1204736655066e-08,1.53557794786209e-08,0.0370834842778736,0.0477868179389627,5.92206994234804e-09,0.798214135089044
"13847_12508",0.0747371563374203,1.12044326749173e-08,0.063375804604737,0.00429983637778933,2.83490932462842e-09,0.00912041614407262,7.12204553510612e-08,6.9319295805129e-09,1.46595724365173e-08,1.71174007639501e-07,6.02471422540667e-09,0.848466502485959
"13847_12932",0.044751803253072,1.02335464800552e-08,0.0202006927189061,4.76818779659424e-09,0.000832430057064209,0.00887727833075183,2.55165114098402e-08,2.84295908404246e-08,0.0757945341476122,0.142532913507621,3.74609834251289e-08,0.707010241576153
"13847_13356",0.0711991089784329,6.8635706606824e-09,0.0286181452386592,4.52457894580403e-09,0.00461076236741013,1.06545517915245e-07,1.92728801618889e-08,8.07763616251422e-08,0.0946284759382391,0.101136144542267,1.71416720933655e-08,0.69980712781041
"13847_13780",0.0047309309860472,4.37956542697385e-08,6.12384013058334e-08,0.00729845746390797,0.125495902915532,0.136490427209002,5.93950190778708e-08,0.199247022665385,0.00757468734367754,0.0298076190269137,3.21829815087345e-08,0.489354755777479
"13847_14204",0.0286555604211897,2.37315716014351e-08,0.0352001156953154,1.06690960090767e-08,0.114993587016766,1.75991669919637e-05,1.07947470113847e-07,9.97898724197508e-07,0.105037706746539,5.13149479495031e-07,4.84727136619292e-08,0.716093729084143
"14301_1060",1.16150925514278e-08,1.43781905554772e-08,1.20056354782185e-08,5.76209946723599e-09,7.73918006991619e-09,0.889723879333781,0.0836080903151329,1.06639883031554e-07,1.58584581686174e-07,9.69547070228427e-09,0.0266676979087948,6.02215713582452e-09
"14301_1484",0.00262346279291523,0.00115016427935203,0.00241033786537766,0.000351064368011049,0.00573052428719763,0.743994512936232,0.0393230211905193,0.00481227507351011,0.0388818140984706,0.00462390048306138,0.153590514986428,0.00250840763892542
"14301_1908",0.0064909442762219,0.00222881291351959,0.0135541840730632,0.000495290774926587,0.486724936746103,0.0619394707282113,0.00792429568719294,0.00757736059226752,0.0257192185166158,0.294689363696531,0.0843421925770277,0.00831392941831933
"14301_3180",0.0113924849187043,0.00213354825715668,0.00482827504501997,0.000640131977689404,0.375643691182403,0.0950719921891321,0.00923532716833261,0.00798857638014461,0.0451082469907812,0.410755658844496,0.0204289700701317,0.0167730969760092
"14301_3604",1.9144997131102e-08,2.61201441414405e-08,1.99157611400992e-08,1.06016606053734e-08,0.483034644459987,0.354684116453435,0.0324591431711453,1.92148649181445e-07,2.24425137249064e-06,1.86732415798151e-08,0.129819552682375,1.23772319198449e-08
"14301_4452",0.791758265494309,2.79967054873253e-09,1.55785271538946e-06,1.60726547472153e-09,0.17222302173607,0.0347596448648251,1.4976267094393e-08,0.00125741087576786,5.76773320024884e-08,6.78026388693921e-09,1.09178839252375e-08,4.41762909862701e-09
"14301_4876",0.973879902449268,0.00959547263142018,2.43693177168699e-08,1.45358037041791e-08,0.0165244995687,7.7787957670688e-09,7.90004742039394e-09,1.99039558742867e-08,7.75021166140112e-09,2.16676019659385e-08,6.15403023698885e-09,1.52908471663505e-08
"14301_6996",0.893691995752689,0.0248785989588917,0.0628480587634804,3.46896962486453e-08,0.00118305205379403,2.85450289883233e-08,7.21183896164129e-08,0.0173979297775388,3.14396582262248e-08,1.34505860552191e-07,2.06911620623694e-08,4.27038098101716e-08
"14301_7420",0.945170014066708,0.0306477422442177,0.0241822249573251,5.48299030216693e-10,4.39634152878122e-10,1.07573963083275e-09,7.65723663490937e-09,1.49857228195886e-09,1.13096005226101e-09,3.2841859539743e-09,1.06377246732641e-09,2.0333485805323e-09
"14301_7844",0.244904140268785,0.00213484185003411,0.00343031032031983,0.000677980463861833,0.00328305329104157,0.00450787469996441,0.00323823496260294,0.0029006490946591,0.00392262961214554,0.674429253191255,0.00323194978079015,0.0533390824645397
"14301_8268",0.983319933872854,3.06767510808637e-09,0.00163760400552858,0.0043438879950228,0.0106985315395795,3.72203802149287e-09,4.17204336743709e-09,5.66123219693619e-09,3.76650216732077e-09,1.1149257289161e-08,3.43135148286852e-09,7.61691573825812e-09
"14301_8692",0.833134275902629,3.33545448098323e-09,3.90123230487724e-09,1.30200185082006e-09,0.113531645353305,0.039701246059193,1.13521749439502e-08,0.00557031789983625,0.00806247490900801,7.00239538184325e-09,8.60052082223227e-09,4.38224957722692e-09
"14301_9116",0.873897200369436,8.92530594440607e-09,0.0104175481570742,5.30513034056565e-09,0.0935269272345936,0.0221580977878671,3.28083556567207e-08,4.00862091167176e-08,5.28625044489731e-08,3.53306781353472e-08,2.57509048707236e-08,2.53819406145673e-08
"14301_9540",0.921955690576472,0.00580460080104682,3.35919785324696e-08,2.93199550771289e-08,0.0451924614789422,7.38490219507071e-08,0.00615661506645689,0.00185797761880649,0.0190323952566447,7.5884911958657e-08,1.62127193121908e-08,3.03430440830652e-08
"14301_9964",0.933890959137761,9.00910365157358e-09,2.09718798024094e-08,6.04431250140398e-09,0.0603758305410656,8.72100579784321e-08,2.3917602125508e-08,2.05543643032166e-08,0.00573296664066015,3.61957293450346e-08,1.7832524678471e-08,2.19449387110324e-08
"14301_10388",0.824995666756585,2.36996828857036e-10,7.83335886699124e-09,1.8974926653176e-10,0.175004321053232,7.25517326966896e-10,4.62536563874334e-10,9.17674676903025e-10,4.6414756614196e-10,5.86092691438852e-10,4.02016204139095e-10,3.72092679421547e-10
"14301_11236",7.77005930447199e-09,7.94584563661674e-09,6.87439451934329e-09,3.7298822303034e-09,0.158875195990495,0.450020516742083,1.273603657604e-07,3.50499060412312e-08,0.391104047901108,9.25587646522479e-09,3.58680715906569e-08,5.51191268053668e-09
"14301_11660",7.91140851096895e-07,6.02226449282185e-09,5.33493620356571e-08,0.0421545780006722,0.184735176732474,0.333586883455384,1.99320795375821e-08,1.81909148339332e-08,0.00654281500044065,0.0421861378221906,1.16403702165198e-08,0.390793508712996
"14301_12084",1.74242181860613e-06,4.96086929064935e-07,0.082763251985747,2.80472052538504e-07,0.0361288500596918,0.19223798348673,1.92278325425463e-06,1.54437045342168e-06,0.205335581948954,1.62991444364487e-05,1.1822057617367e-06,0.483510865034171
"14301_12508",0.070851257492229,7.42877918129853e-08,0.136709298622725,4.73583551707949e-08,0.0525403195919664,0.0474110388100176,3.67349684617405e-07,0.0541531230362736,0.0576922565500308,3.195194418427e-06,1.7654150935083e-07,0.580638845164999
"14301_12932",0.117618723394722,1.08527082158179e-07,0.0199000659844496,0.00255588767619679,0.139414234817466,0.0921898194083918,4.49799720144836e-08,8.10603571068692e-08,0.168131317378956,6.19201700030765e-07,2.95261141373253e-08,0.460189068044592
"14301_13356",3.60840664716774e-08,0.0154808710404587,0.0198317692273609,3.86368588057246e-08,0.0843745354240508,0.239206711159218,3.05892157320779e-08,0.0951998749185313,0.0174140039220322,6.7403425336093e-08,8.80909003279161e-09,0.528492052785691
"14755_1060",1.76567124679847e-08,2.15665273781281e-08,1.71444216346315e-08,0.0224751608734392,1.35023638754988e-08,0.201222597890848,0.137850902227028,9.55867694457797e-08,0.185252194203534,1.38315671998885e-08,0.453198953812994,1.17037943834057e-08
